1743;03.02.2021;06:00:00;14:00:00;480
1743;04.02.2021;06:00:00;14:00:00;480
1743;05.02.2021;06:00:00;14:00:00;480
1743;08.02.2021;06:00:00;14:00:00;480
1743;09.02.2021;06:00:00;14:00:00;480
1743;10.02.2021;06:00:00;14:00:00;480
1743;11.02.2021;06:00:00;14:00:00;480
1743;15.02.2021;06:00:00;14:00:00;480
1743;16.02.2021;06:00:00;14:00:00;480
1743;17.02.2021;06:00:00;14:00:00;480
1743;18.02.2021;06:00:00;14:00:00;480
1743;19.02.2021;06:00:00;14:00:00;480
1743;22.02.2021;06:00:00;14:00:00;480
1743;23.02.2021;06:00:00;14:00:00;480
1743;24.02.2021;06:00:00;14:00:00;480
1743;25.02.2021;06:00:00;14:00:00;480
1743;26.02.2021;06:00:00;14:00:00;480
1743;27.02.2021;06:00:00;14:00:00;480
236;01.02.2021;22:00:00;06:00:00;480
236;02.02.2021;22:00:00;06:00:00;480
236;03.02.2021;22:00:00;06:00:00;480
236;04.02.2021;22:00:00;06:00:00;480
236;05.02.2021;22:00:00;06:00:00;480
236;08.02.2021;14:00:00;22:00:00;480
236;09.02.2021;14:00:00;22:00:00;480
236;10.02.2021;06:00:00;14:00:00;480
236;11.02.2021;14:00:00;22:00:00;480
236;15.02.2021;06:00:00;14:00:00;480
236;16.02.2021;06:00:00;14:00:00;480
236;17.02.2021;06:00:00;14:00:00;480
236;18.02.2021;06:00:00;14:00:00;480
236;22.02.2021;22:00:00;06:00:00;480
236;23.02.2021;22:00:00;06:00:00;480
2358;01.02.2021;06:00:00;14:00:00;480
2358;02.02.2021;06:00:00;14:00:00;480
2358;04.02.2021;06:00:00;14:00:00;480
2358;05.02.2021;06:00:00;14:00:00;480
2358;08.02.2021;06:00:00;14:00:00;480
2358;09.02.2021;06:00:00;14:00:00;480
2358;10.02.2021;06:00:00;14:00:00;480
2358;11.02.2021;06:00:00;14:00:00;480
2358;15.02.2021;06:00:00;14:00:00;480
2358;16.02.2021;06:00:00;14:00:00;480
2358;17.02.2021;06:00:00;14:00:00;480
2358;18.02.2021;06:00:00;14:00:00;480
2358;22.02.2021;06:00:00;14:00:00;480
2358;23.02.2021;06:00:00;14:00:00;480
2358;24.02.2021;06:00:00;14:00:00;480
2358;25.02.2021;06:00:00;14:00:00;480
2358;26.02.2021;06:00:00;14:00:00;480
924;01.02.2021;06:00:00;14:00:00;480
924;02.02.2021;06:00:00;14:00:00;480
924;03.02.2021;06:00:00;14:00:00;480
924;08.02.2021;14:00:00;22:00:00;480
924;09.02.2021;14:00:00;22:00:00;480
924;10.02.2021;14:00:00;22:00:00;480
1352;01.02.2021;14:00:00;22:00:00;480
1352;02.02.2021;14:00:00;22:00:00;480
1352;03.02.2021;14:00:00;22:00:00;480
1352;04.02.2021;14:00:00;22:00:00;480
1352;05.02.2021;14:00:00;22:00:00;480
1352;08.02.2021;06:00:00;14:00:00;480
1352;09.02.2021;06:00:00;16:00:32;600
1352;10.02.2021;06:00:00;14:00:00;480
1352;11.02.2021;06:00:00;14:00:00;480
1352;12.02.2021;06:00:00;14:00:00;480
1352;13.02.2021;06:00:00;12:00:03;360
1352;15.02.2021;22:00:00;06:00:00;480
1352;16.02.2021;22:00:00;06:00:00;480
1352;17.02.2021;22:00:00;06:00:00;480
1352;18.02.2021;22:00:00;06:00:00;480
1352;19.02.2021;22:00:00;06:00:00;480
1352;22.02.2021;14:00:00;22:00:00;480
1352;23.02.2021;14:00:00;22:00:00;480
1352;25.02.2021;11:37:52;19:37:52;480
1352;26.02.2021;14:00:00;22:00:00;480
1386;01.02.2021;06:00:00;14:00:00;480
1386;02.02.2021;06:00:00;14:00:00;480
1386;03.02.2021;06:00:00;14:00:00;480
1386;08.02.2021;22:00:00;06:00:00;480
1386;09.02.2021;22:00:00;06:00:00;480
1386;10.02.2021;22:00:00;06:00:00;480
1386;11.02.2021;22:00:00;06:00:00;480
1386;12.02.2021;22:00:00;06:00:00;480
1386;15.02.2021;14:00:00;22:00:00;480
1386;16.02.2021;14:00:00;22:00:00;480
1386;17.02.2021;14:00:00;22:00:00;480
1386;18.02.2021;14:00:00;22:00:00;480
1386;19.02.2021;14:00:00;22:00:00;480
1386;20.02.2021;14:00:00;22:00:00;480
1386;22.02.2021;06:00:00;14:00:00;480
1386;23.02.2021;06:00:00;14:00:00;480
1386;24.02.2021;06:00:00;14:00:00;480
1386;26.02.2021;06:00:00;14:00:00;480
758;01.02.2021;06:00:00;14:00:00;480
758;02.02.2021;06:00:00;14:00:00;480
758;03.02.2021;06:00:00;14:00:00;480
758;04.02.2021;06:50:58;14:00:28;420
758;05.02.2021;06:00:00;14:00:00;480
758;08.02.2021;06:00:00;14:00:00;480
758;09.02.2021;06:00:00;14:00:00;480
758;10.02.2021;06:00:00;14:00:00;480
758;11.02.2021;06:00:00;14:00:00;480
758;12.02.2021;06:00:00;14:00:00;480
758;15.02.2021;06:00:00;12:00:27;360
758;16.02.2021;06:00:00;14:00:00;480
758;22.02.2021;06:00:00;14:00:00;480
758;23.02.2021;06:00:00;14:00:00;480
758;24.02.2021;06:00:00;14:00:00;480
758;25.02.2021;06:00:00;14:00:00;480
758;26.02.2021;06:00:00;14:00:00;480
758;27.02.2021;06:00:00;13:00:35;420
1144;01.02.2021;14:00:00;22:00:00;480
1144;02.02.2021;14:00:00;22:00:00;480
1144;03.02.2021;14:00:00;22:00:00;480
1144;04.02.2021;14:00:00;22:00:00;480
1144;05.02.2021;10:15:33;18:15:33;480
1144;08.02.2021;06:00:00;14:00:00;480
1144;09.02.2021;06:00:00;14:00:00;480
1144;10.02.2021;06:00:00;14:00:00;480
1144;11.02.2021;06:00:00;14:00:00;480
